Date,Day_of_Week,Day_Num,Month,Is_Festival_Season,Item_Name,Category,Cost_Price_INR,Selling_Price_INR,Profit_Margin_PCT,Distributor_Present,Opening_Stock,Daily_Demand_Est,Quantity_Sold,Daily_Revenue_INR,Morning_Cash_INR,Optimal_Buy_Qty,Actual_Buy_Qty,Closing_Stock,Stockout_Occurred,Stockout_Reason
2025-04-01,Tuesday,1,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,8,0,0.0,4105.72,0,0,0,1,Distributor Absent
2025-04-01,Tuesday,1,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,4,0,0.0,4105.72,0,0,0,1,Distributor Absent
2025-04-02,Wednesday,2,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,7,12,12,696.0,2840.55,20,20,15,0,None
2025-04-02,Wednesday,2,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,11,11,330.0,2840.55,19,19,8,0,None
2025-04-02,Wednesday,2,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,31,16,16,224.0,2840.55,0,0,15,0,None
2025-04-02,Wednesday,2,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,45,10,10,100.0,2840.55,0,0,35,0,None
2025-04-02,Wednesday,2,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,0,5,5,175.0,2840.55,38,38,33,0,None
2025-04-02,Wednesday,2,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,3,13,3,450.0,2840.55,0,0,0,1,Distributor Absent
2025-04-02,Wednesday,2,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,2840.55,0,0,0,1,Distributor Absent
2025-04-02,Wednesday,2,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,6,4,300.0,2840.55,13,4,0,1,Cash Constraint
2025-04-03,Thursday,3,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,15,30,30,1740.0,3505.14,15,15,0,0,None
2025-04-03,Thursday,3,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,8,25,21,630.0,3505.14,13,13,0,1,Unexpected Demand Spike
2025-04-03,Thursday,3,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,15,14,14,196.0,3505.14,0,0,1,0,None
2025-04-03,Thursday,3,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,35,22,22,220.0,3505.14,0,0,13,0,None
2025-04-03,Thursday,3,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,33,5,5,175.0,3505.14,0,0,28,0,None
2025-04-03,Thursday,3,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,5,5,750.0,3505.14,38,17,12,0,Cash Constraint
2025-04-03,Thursday,3,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,12,4,112.0,3505.14,29,4,0,1,Cash Constraint
2025-04-03,Thursday,3,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,3,0,0.0,3505.14,0,0,0,1,Distributor Absent
2025-04-04,Friday,4,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,26,26,1508.0,1714.99,27,27,1,0,None
2025-04-04,Friday,4,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,14,12,360.0,1714.99,19,12,0,1,Unexpected Demand Spike
2025-04-04,Friday,4,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,1,13,1,14.0,1714.99,65,0,0,1,Cash Constraint
2025-04-04,Friday,4,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,13,24,14,140.0,1714.99,75,1,0,1,Cash Constraint
2025-04-04,Friday,4,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,28,5,5,175.0,1714.99,0,0,23,0,None
2025-04-04,Friday,4,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,12,5,5,750.0,1714.99,0,0,7,0,None
2025-04-04,Friday,4,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,7,0,0.0,1714.99,0,0,0,1,Distributor Absent
2025-04-04,Friday,4,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,4,0,0.0,1714.99,0,0,0,1,Distributor Absent
2025-04-05,Saturday,5,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,1,31,31,1798.0,3678.1,34,34,4,0,None
2025-04-05,Saturday,5,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,13,13,390.0,3678.1,25,25,12,0,None
2025-04-05,Saturday,5,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,22,0,0.0,3678.1,0,0,0,1,Distributor Absent
2025-04-05,Saturday,5,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,31,0,0.0,3678.1,0,0,0,1,Distributor Absent
2025-04-05,Saturday,5,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,23,8,8,280.0,3678.1,0,0,15,0,None
2025-04-05,Saturday,5,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,7,10,7,1050.0,3678.1,0,0,0,1,Distributor Absent
2025-04-05,Saturday,5,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,5,0,0.0,3678.1,0,0,0,1,Distributor Absent
2025-04-05,Saturday,5,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,7,7,525.0,3678.1,22,19,12,0,Cash Constraint
2025-04-06,Sunday,6,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,4,35,35,2030.0,2980.81,31,31,0,0,None
2025-04-06,Sunday,6,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,12,20,20,600.0,2980.81,13,13,5,0,None
2025-04-06,Sunday,6,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,21,0,0.0,2980.81,0,0,0,1,Distributor Absent
2025-04-06,Sunday,6,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,34,0,0.0,2980.81,0,0,0,1,Distributor Absent
2025-04-06,Sunday,6,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,15,6,6,210.0,2980.81,0,0,9,0,None
2025-04-06,Sunday,6,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,8,0,0.0,2980.81,0,0,0,1,Distributor Absent
2025-04-06,Sunday,6,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,10,0,0.0,2980.81,0,0,0,1,Distributor Absent
2025-04-06,Sunday,6,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,12,6,6,450.0,2980.81,0,0,6,0,None
2025-04-07,Monday,0,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,24,24,1392.0,3391.18,27,27,3,0,None
2025-04-07,Monday,0,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,5,15,15,450.0,3391.18,14,14,4,0,None
2025-04-07,Monday,0,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,21,0,0.0,3391.18,0,0,0,1,Distributor Absent
2025-04-07,Monday,0,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,20,0,0.0,3391.18,0,0,0,1,Distributor Absent
2025-04-07,Monday,0,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,9,6,6,210.0,3391.18,0,0,3,0,None
2025-04-07,Monday,0,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,10,10,1500.0,3391.18,26,12,2,0,Cash Constraint
2025-04-07,Monday,0,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,8,0,0.0,3391.18,19,0,0,1,Cash Constraint
2025-04-07,Monday,0,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,6,5,5,375.0,3391.18,0,0,1,0,None
2025-04-08,Tuesday,1,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,3,26,26,1508.0,3169.26,24,24,1,0,None
2025-04-08,Tuesday,1,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,4,22,19,570.0,3169.26,15,15,0,1,Unexpected Demand Spike
2025-04-08,Tuesday,1,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,22,22,308.0,3169.26,49,49,27,0,None
2025-04-08,Tuesday,1,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,21,21,210.0,3169.26,66,66,45,0,None
2025-04-08,Tuesday,1,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,3,6,3,105.0,3169.26,0,0,0,1,Distributor Absent
2025-04-08,Tuesday,1,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,2,7,2,300.0,3169.26,0,0,0,1,Distributor Absent
2025-04-08,Tuesday,1,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,8,0,0.0,3169.26,0,0,0,1,Distributor Absent
2025-04-08,Tuesday,1,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,1,5,1,75.0,3169.26,0,0,0,1,Distributor Absent
2025-04-09,Wednesday,2,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,1,17,17,986.0,2766.86,26,26,10,0,None
2025-04-09,Wednesday,2,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,19,19,570.0,2766.86,19,19,0,0,None
2025-04-09,Wednesday,2,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,27,22,22,308.0,2766.86,0,0,5,0,None
2025-04-09,Wednesday,2,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,45,14,14,140.0,2766.86,0,0,31,0,None
2025-04-09,Wednesday,2,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,0,4,4,140.0,2766.86,38,33,29,0,Cash Constraint
2025-04-09,Wednesday,2,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,11,0,0.0,2766.86,0,0,0,1,Distributor Absent
2025-04-09,Wednesday,2,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,2766.86,0,0,0,1,Distributor Absent
2025-04-09,Wednesday,2,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,3,0,0.0,2766.86,13,0,0,1,Cash Constraint
2025-04-10,Thursday,3,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,10,26,26,1508.0,3838.09,20,20,4,0,None
2025-04-10,Thursday,3,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,14,14,420.0,3838.09,21,21,7,0,None
2025-04-10,Thursday,3,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,5,14,5,70.0,3838.09,0,0,0,1,Distributor Absent
2025-04-10,Thursday,3,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,31,24,24,240.0,3838.09,0,0,7,0,None
2025-04-10,Thursday,3,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,29,3,3,105.0,3838.09,0,0,26,0,None
2025-04-10,Thursday,3,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,8,8,1200.0,3838.09,38,16,8,0,Cash Constraint
2025-04-10,Thursday,3,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,9,5,140.0,3838.09,29,5,0,1,Cash Constraint
2025-04-10,Thursday,3,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,3,0,0.0,3838.09,0,0,0,1,Distributor Absent
2025-04-11,Friday,4,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,4,24,24,1392.0,3775.8,23,23,3,0,None
2025-04-11,Friday,4,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,7,13,13,390.0,3775.8,12,12,6,0,None
2025-04-11,Friday,4,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,18,18,252.0,3775.8,66,66,48,0,None
2025-04-11,Friday,4,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,7,20,20,200.0,3775.8,81,81,68,0,None
2025-04-11,Friday,4,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,26,7,7,245.0,3775.8,0,0,19,0,None
2025-04-11,Friday,4,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,8,5,5,750.0,3775.8,0,0,3,0,None
2025-04-11,Friday,4,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,5,0,0.0,3775.8,0,0,0,1,Distributor Absent
2025-04-11,Friday,4,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,4,0,0.0,3775.8,0,0,0,1,Distributor Absent
2025-04-12,Saturday,5,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,3,29,29,1682.0,3404.83,32,32,6,0,None
2025-04-12,Saturday,5,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,6,23,23,690.0,3404.83,19,19,2,0,None
2025-04-12,Saturday,5,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,48,13,13,182.0,3404.83,0,0,35,0,None
2025-04-12,Saturday,5,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,68,22,22,220.0,3404.83,0,0,46,0,None
2025-04-12,Saturday,5,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,19,7,7,245.0,3404.83,0,0,12,0,None
2025-04-12,Saturday,5,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,3,13,3,450.0,3404.83,0,0,0,1,Distributor Absent
2025-04-12,Saturday,5,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,3404.83,0,0,0,1,Distributor Absent
2025-04-12,Saturday,5,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,5,5,375.0,3404.83,22,19,14,0,Cash Constraint
2025-04-13,Sunday,6,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,6,34,34,1972.0,2970.95,29,29,1,0,None
2025-04-13,Sunday,6,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,2,17,17,510.0,2970.95,23,23,8,0,None
2025-04-13,Sunday,6,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,35,16,16,224.0,2970.95,0,0,19,0,None
2025-04-13,Sunday,6,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,46,26,26,260.0,2970.95,0,0,20,0,None
2025-04-13,Sunday,6,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,12,7,7,245.0,2970.95,0,0,5,0,None
2025-04-13,Sunday,6,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,8,0,0.0,2970.95,0,0,0,1,Distributor Absent
2025-04-13,Sunday,6,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,13,0,0.0,2970.95,0,0,0,1,Distributor Absent
2025-04-13,Sunday,6,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,14,6,6,450.0,2970.95,0,0,8,0,None
2025-04-14,Monday,0,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,1,27,27,1566.0,3551.98,26,26,0,0,None
2025-04-14,Monday,0,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,8,9,9,270.0,3551.98,11,11,10,0,None
2025-04-14,Monday,0,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,19,16,16,224.0,3551.98,0,0,3,0,None
2025-04-14,Monday,0,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,20,22,20,200.0,3551.98,0,0,0,1,Distributor Absent
2025-04-14,Monday,0,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,5,4,4,140.0,3551.98,0,0,1,0,None
2025-04-14,Monday,0,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,12,12,1800.0,3551.98,26,14,2,0,Cash Constraint
2025-04-14,Monday,0,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,4,1,28.0,3551.98,19,1,0,1,Cash Constraint
2025-04-14,Monday,0,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,8,5,5,375.0,3551.98,0,0,3,0,None
2025-04-15,Tuesday,1,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,22,22,1276.0,1822.86,27,27,5,0,None
2025-04-15,Tuesday,1,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,10,21,19,570.0,1822.86,9,9,0,1,Unexpected Demand Spike
2025-04-15,Tuesday,1,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,3,23,19,266.0,1822.86,46,16,0,1,Cash Constraint
2025-04-15,Tuesday,1,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,24,0,0.0,1822.86,66,0,0,1,Cash Constraint
2025-04-15,Tuesday,1,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,1,10,1,35.0,1822.86,0,0,0,1,Distributor Absent
2025-04-15,Tuesday,1,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,2,13,2,300.0,1822.86,0,0,0,1,Distributor Absent
2025-04-15,Tuesday,1,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,5,0,0.0,1822.86,0,0,0,1,Distributor Absent
2025-04-15,Tuesday,1,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,3,3,3,225.0,1822.86,0,0,0,0,None
2025-04-16,Wednesday,2,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,5,25,25,1450.0,3688.0,22,22,2,0,None
2025-04-16,Wednesday,2,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,15,15,450.0,3688.0,19,19,4,0,None
2025-04-16,Wednesday,2,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,15,0,0.0,3688.0,0,0,0,1,Distributor Absent
2025-04-16,Wednesday,2,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,17,0,0.0,3688.0,0,0,0,1,Distributor Absent
2025-04-16,Wednesday,2,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,0,5,5,175.0,3688.0,38,38,33,0,None
2025-04-16,Wednesday,2,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,8,0,0.0,3688.0,0,0,0,1,Distributor Absent
2025-04-16,Wednesday,2,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,3688.0,0,0,0,1,Distributor Absent
2025-04-16,Wednesday,2,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,1,1,75.0,3688.0,13,13,12,0,None
2025-04-17,Thursday,3,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,2,21,21,1218.0,3168.29,28,28,9,0,None
2025-04-17,Thursday,3,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,4,22,21,630.0,3168.29,17,17,0,1,Unexpected Demand Spike
2025-04-17,Thursday,3,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,15,0,0.0,3168.29,0,0,0,1,Distributor Absent
2025-04-17,Thursday,3,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,26,0,0.0,3168.29,0,0,0,1,Distributor Absent
2025-04-17,Thursday,3,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,33,3,3,105.0,3168.29,0,0,30,0,None
2025-04-17,Thursday,3,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,3,3,450.0,3168.29,38,9,6,0,Cash Constraint
2025-04-17,Thursday,3,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,10,3,84.0,3168.29,29,3,0,1,Cash Constraint
2025-04-17,Thursday,3,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,12,4,4,300.0,3168.29,0,0,8,0,None
2025-04-18,Friday,4,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,9,26,26,1508.0,3617.33,18,18,1,0,None
2025-04-18,Friday,4,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,27,19,570.0,3617.33,19,19,0,1,Unexpected Demand Spike
2025-04-18,Friday,4,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,11,11,154.0,3617.33,66,66,55,0,None
2025-04-18,Friday,4,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,16,16,160.0,3617.33,88,88,72,0,None
2025-04-18,Friday,4,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,30,7,7,245.0,3617.33,0,0,23,0,None
2025-04-18,Friday,4,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,6,9,6,900.0,3617.33,0,0,0,1,Distributor Absent
2025-04-18,Friday,4,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,7,0,0.0,3617.33,0,0,0,1,Distributor Absent
2025-04-18,Friday,4,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,8,2,2,150.0,3617.33,0,0,6,0,None
2025-04-19,Saturday,5,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,1,23,23,1334.0,2663.25,34,34,12,0,None
2025-04-19,Saturday,5,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,22,22,660.0,2663.25,25,25,3,0,None
2025-04-19,Saturday,5,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,55,24,24,336.0,2663.25,0,0,31,0,None
2025-04-19,Saturday,5,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,72,23,23,230.0,2663.25,0,0,49,0,None
2025-04-19,Saturday,5,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,23,4,4,140.0,2663.25,0,0,19,0,None
2025-04-19,Saturday,5,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,13,0,0.0,2663.25,0,0,0,1,Distributor Absent
2025-04-19,Saturday,5,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,14,0,0.0,2663.25,0,0,0,1,Distributor Absent
2025-04-19,Saturday,5,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,6,4,4,300.0,2663.25,16,4,6,0,Cash Constraint
2025-04-20,Sunday,6,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,12,24,24,1392.0,3077.32,23,23,11,0,None
2025-04-20,Sunday,6,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,3,22,22,660.0,3077.32,22,22,3,0,None
2025-04-20,Sunday,6,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,31,13,13,182.0,3077.32,0,0,18,0,None
2025-04-20,Sunday,6,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,49,29,29,290.0,3077.32,0,0,20,0,None
2025-04-20,Sunday,6,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,19,5,5,175.0,3077.32,0,0,14,0,None
2025-04-20,Sunday,6,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,8,0,0.0,3077.32,0,0,0,1,Distributor Absent
2025-04-20,Sunday,6,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,12,0,0.0,3077.32,0,0,0,1,Distributor Absent
2025-04-20,Sunday,6,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,6,8,6,450.0,3077.32,0,0,0,1,Distributor Absent
2025-04-21,Monday,0,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,11,22,22,1276.0,2723.47,16,16,5,0,None
2025-04-21,Monday,0,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,3,10,10,300.0,2723.47,16,16,9,0,None
2025-04-21,Monday,0,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,18,14,14,196.0,2723.47,0,0,4,0,None
2025-04-21,Monday,0,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,20,26,20,200.0,2723.47,0,0,0,1,Distributor Absent
2025-04-21,Monday,0,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,14,2,2,70.0,2723.47,0,0,12,0,None
2025-04-21,Monday,0,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,8,8,1200.0,2723.47,26,11,3,0,Cash Constraint
2025-04-21,Monday,0,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,9,0,0.0,2723.47,19,0,0,1,Cash Constraint
2025-04-21,Monday,0,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,4,0,0.0,2723.47,0,0,0,1,Distributor Absent
2025-04-22,Tuesday,1,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,5,22,22,1276.0,2241.08,22,22,5,0,None
2025-04-22,Tuesday,1,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,9,23,19,570.0,2241.08,10,10,0,1,Unexpected Demand Spike
2025-04-22,Tuesday,1,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,4,17,17,238.0,2241.08,45,45,32,0,None
2025-04-22,Tuesday,1,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,19,19,190.0,2241.08,66,36,17,0,Cash Constraint
2025-04-22,Tuesday,1,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,12,4,4,140.0,2241.08,0,0,8,0,None
2025-04-22,Tuesday,1,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,3,5,3,450.0,2241.08,0,0,0,1,Distributor Absent
2025-04-22,Tuesday,1,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,2241.08,0,0,0,1,Distributor Absent
2025-04-22,Tuesday,1,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,2,0,0.0,2241.08,0,0,0,1,Distributor Absent
2025-04-23,Wednesday,2,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,5,22,22,1276.0,1787.77,22,22,5,0,None
2025-04-23,Wednesday,2,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,23,19,570.0,1787.77,19,19,0,1,Unexpected Demand Spike
2025-04-23,Wednesday,2,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,32,14,14,196.0,1787.77,0,0,18,0,None
2025-04-23,Wednesday,2,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,17,17,17,170.0,1787.77,0,0,0,0,None
2025-04-23,Wednesday,2,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,8,7,7,245.0,1787.77,30,6,7,0,Cash Constraint
2025-04-23,Wednesday,2,4,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,3,0,0.0,1787.77,0,0,0,1,Distributor Absent
2025-04-23,Wednesday,2,4,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,5,0,0.0,1787.77,0,0,0,1,Distributor Absent
2025-04-23,Wednesday,2,4,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,4,0,0.0,1787.77,13,0,0,1,Cash Constraint
2025-04-24,Thursday,3,4,0,Milk_1L,Dairy,52.0,58.0,10.34,1,5,27,27,1566.0,1338.4,25,25,3,0,None
2025-04-24,Thursday,3,4,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,17,1,30.0,1338.4,21,1,0,1,Unexpected Demand Spike
2025-04-24,Thursday,3,4,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,18,11,11,154.0,1338.4,0,0,7,0,None
2025-04-24,Thursday,3,4,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,31,0,0.0,1338.4,0,0,0,1,Distributor Absent
2025-04-24,Thursday,3,4,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,7,4,4,140.0,1338.4,0,0,3,0,None
